assertion_id,domain,gene,baseline_condition_proxy,followup_condition_proxy,baseline_env_proxy,followup_env_proxy,disease_architecture_regime,VCEP_covered_gene,VCEP_or_CSpec_resource,cab_balanced_direct_use_allowed,disease_specific_expert_review_required,population_or_penetrance_review_required,external_proxy_agreement_label
CANCER_455637,hereditary_cancer,PMS2,Hereditary nonpolyposis colorectal neoplasms;not provided;Hereditary cancer-predisposing syndrome,Hereditary nonpolyposis colorectal neoplasms;not provided;Hereditary cancer-predisposing syndrome,colorectal cancer / polyposis,colorectal cancer / polyposis,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_37570,hereditary_cancer,BRCA1,"Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary cancer-predisposing syndrome;Hereditary breast ovarian cancer syndrome;Breast neoplasm;not provided","Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary cancer-predisposing syndrome;Hereditary breast ovarian cancer syndrome;not provided;Breast neoplasm",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_1685552,hereditary_cancer,ATM,Familial cancer of breast,Familial cancer of breast;Ataxia-telangiectasia syndrome;Hereditary cancer-predisposing syndrome,breast cancer predisposition,breast cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,True,external_proxy_agrees_direct_use
CANCER_965701,hereditary_cancer,BRCA2,Hereditary breast ovarian cancer syndrome;Hereditary cancer-predisposing syndrome,Hereditary breast ovarian cancer syndrome;Hereditary cancer-predisposing syndrome,hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_530097,hereditary_cancer,PALB2,Familial cancer of breast,Familial cancer of breast,breast cancer predisposition,breast cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,True,external_proxy_agrees_direct_use
CANCER_458569,hereditary_cancer,TP53,Li-Fraumeni syndrome,Li-Fraumeni syndrome,Li-Fraumeni syndrome,Li-Fraumeni syndrome,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_1757185,hereditary_cancer,MSH2,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome,pan-cancer / nonspecific cancer predisposition,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_187239,hereditary_cancer,CDH1,Hereditary cancer-predisposing syndrome;Hereditary diffuse gastric adenocarcinoma,Hereditary cancer-predisposing syndrome;Hereditary diffuse gastric adenocarcinoma;CDH1-related diffuse gastric and lobular breast cancer syndrome,gastric cancer predisposition,gastric cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_1732629,hereditary_cancer,MSH6,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome,pan-cancer / nonspecific cancer predisposition,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CM_410229,cardiomyopathy,BAG3,,Dilated cardiomyopathy 1HH;Myofibrillar myopathy 6;Cardiovascular phenotype,DCM,DCM,phenotype_anchored_monogenic,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_1458462,hereditary_cancer,APC,Familial adenomatous polyposis 1,Familial adenomatous polyposis 1,colorectal cancer / polyposis,colorectal cancer / polyposis,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_266603,hereditary_cancer,BRCA2,"Breast-ovarian cancer, familial, susceptibility to, 2","Breast-ovarian cancer, familial, susceptibility to, 2",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_1071165,hereditary_cancer,PMS2,Hereditary nonpolyposis colorectal neoplasms,Hereditary nonpolyposis colorectal neoplasms,colorectal cancer / polyposis,colorectal cancer / polyposis,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_90966,hereditary_cancer,MSH2,Lynch syndrome,Lynch syndrome,Lynch syndrome / mismatch repair cancer predisposition,Lynch syndrome / mismatch repair cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_1747217,hereditary_cancer,MSH6,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome,pan-cancer / nonspecific cancer predisposition,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CM_265678,cardiomyopathy,PKP2,,not provided,other/unknown,other/unknown,nonspecific_underresolved,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_38167,hereditary_cancer,BRCA2,"Breast-ovarian cancer, familial, susceptibility to, 2;not provided;Hereditary cancer-predisposing syndrome;Hereditary breast ovarian cancer syndrome","Breast-ovarian cancer, familial, susceptibility to, 2;not provided;Hereditary cancer-predisposing syndrome;Hereditary breast ovarian cancer syndrome;Familial cancer of breast",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_266222,hereditary_cancer,BRCA1,"Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary cancer-predisposing syndrome","Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary cancer-predisposing syndrome;Hereditary breast ovarian cancer syndrome",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_417352,hereditary_cancer,MLH1,Lynch syndrome,Lynch syndrome,Lynch syndrome / mismatch repair cancer predisposition,Lynch syndrome / mismatch repair cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_433896,hereditary_cancer,MSH2,not provided;Hereditary nonpolyposis colorectal neoplasms,not provided;Hereditary nonpolyposis colorectal neoplasms,colorectal cancer / polyposis,colorectal cancer / polyposis,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_861112,hereditary_cancer,BRCA1,Hereditary breast ovarian cancer syndrome,Hereditary breast ovarian cancer syndrome,hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_141553,hereditary_cancer,CHEK2,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome;Familial cancer of breast,pan-cancer / nonspecific cancer predisposition,breast cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,True,external_proxy_requires_disease_specific_interpretation
CANCER_645189,hereditary_cancer,BRCA2,Hereditary breast ovarian cancer syndrome;Fanconi anemia complementation group D1,Hereditary breast ovarian cancer syndrome;Fanconi anemia complementation group D1,hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_824462,hereditary_cancer,TP53,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome,pan-cancer / nonspecific cancer predisposition,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_548359,hereditary_cancer,BRCA2,"Breast-ovarian cancer, familial, susceptibility to, 2","Breast-ovarian cancer, familial, susceptibility to, 2",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CM_464965,cardiomyopathy,DSP,,Arrhythmogenic right ventricular dysplasia 8,other/unknown,other/unknown,structural_functional_overlap,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_233584,hereditary_cancer,BRCA2,"Hereditary cancer-predisposing syndrome;Breast-ovarian cancer, familial, susceptibility to, 2","Hereditary cancer-predisposing syndrome;Breast-ovarian cancer, familial, susceptibility to, 2",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_54435,hereditary_cancer,BRCA1,"Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary cancer-predisposing syndrome;not provided","Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary cancer-predisposing syndrome;not provided;Hereditary breast ovarian cancer syndrome",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CM_620373,cardiomyopathy,FLNC,,not provided;Hypertrophic cardiomyopathy 26;Cardiovascular phenotype;Primary familial dilated cardiomyopathy;FLNC-related disorder;Primary dilated cardiomyopathy;Distal myopathy with posterior leg and anterior hand involvement;Myofibrillar myopathy 5,HCM,HCM,nonspecific_underresolved,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_481245,hereditary_cancer,ATM,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome,pan-cancer / nonspecific cancer predisposition,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,True,external_proxy_requires_disease_specific_interpretation
ARR_1524904,inherited_arrhythmia,RYR2,cardiovascular phenotype;catecholaminergic polymorphic ventricular tachycardia,cardiovascular phenotype;catecholaminergic polymorphic ventricular tachycardia 1,CPVT,CPVT,structural_functional_overlap,True,ClinGen Sodium/Calcium Channel Arrhythmia VCEP or CPVT/calmodulinopathy scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_91580,hereditary_cancer,BRCA1,"Breast-ovarian cancer, familial, susceptibility to, 1","Breast-ovarian cancer, familial, susceptibility to, 1",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_577670,hereditary_cancer,APC,Familial adenomatous polyposis 1,not provided;Familial adenomatous polyposis 1,colorectal cancer / polyposis,colorectal cancer / polyposis,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_936136,hereditary_cancer,MSH2,Hereditary nonpolyposis colorectal neoplasms,Hereditary nonpolyposis colorectal neoplasms,colorectal cancer / polyposis,colorectal cancer / polyposis,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_1067201,hereditary_cancer,APC,Familial adenomatous polyposis 1,Familial adenomatous polyposis 1,colorectal cancer / polyposis,colorectal cancer / polyposis,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
